raw_values,node,time_idx,series,node_values
1,-890.81,1488,0,-890.81
-0.999,-891.809,1489,0,-891.809
1,-890.809,1490,0,-890.809
-0.999,-891.808,1491,0,-891.808
1,-890.808,1492,0,-890.808
1,-889.808,1493,0,-889.808
1,-888.808,1494,0,-888.808
-0.999,-889.807,1495,0,-889.807
-0.999,-890.806,1496,0,-890.806
-0.999,-891.805,1497,0,-891.805
-0.999,-892.804,1498,0,-892.804
1,-891.804,1499,0,-891.804
-0.999,-892.803,1500,0,-892.803
-0.999,-893.802,1501,0,-893.802
1,-892.802,1502,0,-892.802
-0.999,-893.801,1503,0,-893.801
-0.999,-894.8,1504,0,-894.8
-0.999,-895.799,1505,0,-895.799
-0.999,-896.798,1506,0,-896.798
-0.999,-897.797,1507,0,-897.797
-0.999,-898.796,1508,0,-898.796
-0.999,-899.795,1509,0,-899.795
-0.999,-900.794,1510,0,-900.794
-0.999,-901.793,1511,0,-901.793
-0.999,-902.792,1512,0,-902.792
1,-901.792,1513,0,-901.792
-0.999,-902.791,1514,0,-902.791
-0.999,-903.79,1515,0,-903.79
-0.999,-904.789,1516,0,-904.789
-0.999,-905.788,1517,0,-905.788
-0.999,-906.787,1518,0,-906.787
-0.999,-907.786,1519,0,-907.786
-0.999,-908.785,1520,0,-908.785
-0.999,-909.784,1521,0,-909.784
-0.999,-910.783,1522,0,-910.783
-0.999,-911.782,1523,0,-911.782
1,-910.782,1524,0,-910.782
-0.999,-911.781,1525,0,-911.781
-0.999,-912.78,1526,0,-912.78
-0.999,-913.779,1527,0,-913.779
-0.999,-914.778,1528,0,-914.778
-0.999,-915.777,1529,0,-915.777
-0.999,-916.776,1530,0,-916.776
-0.999,-917.775,1531,0,-917.775
-0.999,-918.774,1532,0,-918.774
-0.999,-919.773,1533,0,-919.773
-0.999,-920.772,1534,0,-920.772
1,-919.772,1535,0,-919.772
-0.999,-920.771,1536,0,-920.771
-0.999,-921.77,1537,0,-921.77
-0.999,-922.769,1538,0,-922.769
-0.999,-923.768,1539,0,-923.768
-0.999,-924.767,1540,0,-924.767
-0.999,-925.766,1541,0,-925.766
-0.999,-926.765,1542,0,-926.765
1,-925.765,1543,0,-925.765
-0.999,-926.764,1544,0,-926.764
-0.999,-927.763,1545,0,-927.763
1,-926.763,1546,0,-926.763
-0.999,-927.762,1547,0,-927.762
-0.999,-928.761,1548,0,-928.761
-0.999,-929.76,1549,0,-929.76
-0.999,-930.759,1550,0,-930.759
-0.999,-931.758,1551,0,-931.758
1,-930.758,1552,0,-930.758
-0.999,-931.757,1553,0,-931.757
1,-930.757,1554,0,-930.757
1,-929.757,1555,0,-929.757
-0.999,-930.756,1556,0,-930.756
-0.999,-931.755,1557,0,-931.755
-0.999,-932.754,1558,0,-932.754
-0.999,-933.753,1559,0,-933.753
-0.999,-934.752,1560,0,-934.752
1,-933.752,1561,0,-933.752
-0.999,-934.751,1562,0,-934.751
1,-933.751,1563,0,-933.751
-0.999,-934.75,1564,0,-934.75
-0.999,-935.749,1565,0,-935.749
-0.999,-936.748,1566,0,-936.748
-0.999,-937.747,1567,0,-937.747
1,-936.747,1568,0,-936.747
-0.999,-937.746,1569,0,-937.746
-0.999,-938.745,1570,0,-938.745
1,-937.745,1571,0,-937.745
-0.999,-938.744,1572,0,-938.744
1,-937.744,1573,0,-937.744
-0.999,-938.743,1574,0,-938.743
1,-937.743,1575,0,-937.743
-0.999,-938.742,1576,0,-938.742
-0.999,-939.741,1577,0,-939.741
-0.999,-940.74,1578,0,-940.74
-0.999,-941.739,1579,0,-941.739
-0.999,-942.738,1580,0,-942.738
-0.999,-943.737,1581,0,-943.737
-0.999,-944.736,1582,0,-944.736
-0.999,-945.735,1583,0,-945.735
-0.999,-946.734,1584,0,-946.734
1,-945.734,1585,0,-945.734
-0.999,-946.733,1586,0,-946.733
-0.999,-947.732,1587,0,-947.732
-0.999,-948.731,1588,0,-948.731
-0.999,-949.73,1589,0,-949.73
-0.999,-950.729,1590,0,-950.729
-0.999,-951.728,1591,0,-951.728
-0.999,-952.727,1592,0,-952.727
-0.999,-953.726,1593,0,-953.726
-0.999,-954.725,1594,0,-954.725
-0.999,-955.724,1595,0,-955.724
-0.999,-956.723,1596,0,-956.723
-0.999,-957.722,1597,0,-957.722
-0.999,-958.721,1598,0,-958.721
-0.999,-959.72,1599,0,-959.72
-0.999,-960.719,1600,0,-960.719
1,-959.719,1601,0,-959.719
-0.999,-960.718,1602,0,-960.718
-0.999,-961.717,1603,0,-961.717
-0.999,-962.716,1604,0,-962.716
-0.999,-963.715,1605,0,-963.715
-0.999,-964.714,1606,0,-964.714
1,-963.714,1607,0,-963.714
-0.999,-964.713,1608,0,-964.713
-0.999,-965.712,1609,0,-965.712
-0.999,-966.711,1610,0,-966.711
-0.999,-967.71,1611,0,-967.71
-0.999,-968.709,1612,0,-968.709
-0.999,-969.708,1613,0,-969.708
-0.999,-970.707,1614,0,-970.707
-0.999,-971.706,1615,0,-971.706
-0.999,-972.705,1616,0,-972.705
-0.999,-973.704,1617,0,-973.704
-0.999,-974.703,1618,0,-974.703
1,-973.703,1619,0,-973.703
-0.999,-974.702,1620,0,-974.702
-0.999,-975.701,1621,0,-975.701
1,-974.701,1622,0,-974.701
-0.999,-975.7,1623,0,-975.7
-0.999,-976.699,1624,0,-976.699
-0.999,-977.698,1625,0,-977.698
-0.999,-978.697,1626,0,-978.697
-0.999,-979.696,1627,0,-979.696
-0.999,-980.695,1628,0,-980.695
-0.999,-981.694,1629,0,-981.694
-0.999,-982.693,1630,0,-982.693
-0.999,-983.692,1631,0,-983.692
-0.999,-984.691,1632,0,-984.691
-0.999,-985.69,1633,0,-985.69
-0.999,-986.689,1634,0,-986.689
-0.999,-987.688,1635,0,-987.688
-0.999,-988.687,1636,0,-988.687
1,-987.687,1637,0,-987.687
-0.999,-988.686,1638,0,-988.686
-0.999,-989.685,1639,0,-989.685
1,-988.685,1640,0,-988.685
-0.999,-989.684,1641,0,-989.684
-0.999,-990.683,1642,0,-990.683
-0.999,-991.682,1643,0,-991.682
-0.999,-992.681,1644,0,-992.681
-0.999,-993.68,1645,0,-993.68
-0.999,-994.679,1646,0,-994.679
-0.999,-995.678,1647,0,-995.678
-0.999,-996.677,1648,0,-996.677
-0.999,-997.676,1649,0,-997.676
-0.999,-998.675,1650,0,-998.675
-0.999,-999.674,1651,0,-999.674
-0.999,-1000.673,1652,0,-1000.673
-0.999,-1001.672,1653,0,-1001.672
-0.999,-1002.671,1654,0,-1002.671
-0.999,-1003.67,1655,0,-1003.67
1,-1002.67,1656,0,-1002.67
-0.999,-1003.669,1657,0,-1003.669
-0.999,-1004.668,1658,0,-1004.668
-0.999,-1005.667,1659,0,-1005.667
-0.999,-1006.666,1660,0,-1006.666
-0.999,-1007.665,1661,0,-1007.665
1,-1006.665,1662,0,-1006.665
-0.999,-1007.664,1663,0,-1007.664
1,-1006.664,1664,0,-1006.664
-0.999,-1007.663,1665,0,-1007.663
1,-1006.663,1666,0,-1006.663
-0.999,-1007.662,1667,0,-1007.662
-0.999,-1008.661,1668,0,-1008.661
-0.999,-1009.66,1669,0,-1009.66
-0.999,-1010.659,1670,0,-1010.659
-0.999,-1011.658,1671,0,-1011.658
-0.999,-1012.657,1672,0,-1012.657
1,-1011.657,1673,0,-1011.657
-0.999,-1012.656,1674,0,-1012.656
-0.999,-1013.655,1675,0,-1013.655
-0.999,-1014.654,1676,0,-1014.654
-0.999,-1015.653,1677,0,-1015.653
-0.999,-1016.652,1678,0,-1016.652
-0.999,-1017.651,1679,0,-1017.651
-0.999,-1018.65,1680,0,-1018.65
-0.999,-1019.649,1681,0,-1019.649
-0.999,-1020.648,1682,0,-1020.648
-0.999,-1021.647,1683,0,-1021.647
1,-1020.647,1684,0,-1020.647
-0.999,-1021.646,1685,0,-1021.646
-0.999,-1022.645,1686,0,-1022.645
-0.999,-1023.644,1687,0,-1023.644
-0.999,-1024.643,1688,0,-1024.643
-0.999,-1025.642,1689,0,-1025.642
-0.999,-1026.641,1690,0,-1026.641
-0.999,-1027.64,1691,0,-1027.64
1,-1026.64,1692,0,-1026.64
-0.999,-1027.639,1693,0,-1027.639
-0.999,-1028.638,1694,0,-1028.638
-0.999,-1029.637,1695,0,-1029.637
1,-1028.637,1696,0,-1028.637
-0.999,-1029.636,1697,0,-1029.636
1,-1028.636,1698,0,-1028.636
-0.999,-1029.635,1699,0,-1029.635
-0.999,-1030.634,1700,0,-1030.634
-0.999,-1031.633,1701,0,-1031.633
-0.999,-1032.632,1702,0,-1032.632
-0.999,-1033.631,1703,0,-1033.631
1,-1032.631,1704,0,-1032.631
-0.999,-1033.63,1705,0,-1033.63
-0.999,-1034.629,1706,0,-1034.629
-0.999,-1035.628,1707,0,-1035.628
-0.999,-1036.627,1708,0,-1036.627
-0.999,-1037.626,1709,0,-1037.626
-0.999,-1038.625,1710,0,-1038.625
-0.999,-1039.624,1711,0,-1039.624
-0.999,-1040.623,1712,0,-1040.623
1,-1039.623,1713,0,-1039.623
-0.999,-1040.622,1714,0,-1040.622
-0.999,-1041.621,1715,0,-1041.621
1,-1040.621,1716,0,-1040.621
-0.999,-1041.62,1717,0,-1041.62
1,-1040.62,1718,0,-1040.62
-0.999,-1041.619,1719,0,-1041.619
1,-1040.619,1720,0,-1040.619
-0.999,-1041.618,1721,0,-1041.618
1,-1040.618,1722,0,-1040.618
1,-1039.618,1723,0,-1039.618
-0.999,-1040.617,1724,0,-1040.617
1,-1039.617,1725,0,-1039.617
-0.999,-1040.616,1726,0,-1040.616
-0.999,-1041.615,1727,0,-1041.615
-0.999,-1042.614,1728,0,-1042.614
-0.999,-1043.613,1729,0,-1043.613
-0.999,-1044.612,1730,0,-1044.612
-0.999,-1045.611,1731,0,-1045.611
-0.999,-1046.61,1732,0,-1046.61
1,-1045.61,1733,0,-1045.61
-0.999,-1046.609,1734,0,-1046.609
1,-1045.609,1735,0,-1045.609
1,-1044.609,1736,0,-1044.609
1,-1043.609,1737,0,-1043.609
-0.999,-1044.608,1738,0,-1044.608
-0.999,-1045.607,1739,0,-1045.607
-0.999,-1046.606,1740,0,-1046.606
-0.999,-1047.605,1741,0,-1047.605
1,-1046.605,1742,0,-1046.605
-0.999,-1047.604,1743,0,-1047.604
1,-1046.604,1744,0,-1046.604
-0.999,-1047.603,1745,0,-1047.603
-0.999,-1048.602,1746,0,-1048.602
-0.999,-1049.601,1747,0,-1049.601
-0.999,-1050.6,1748,0,-1050.6
-0.999,-1051.599,1749,0,-1051.599
-0.999,-1052.598,1750,0,-1052.598
1,-1051.598,1751,0,-1051.598
-0.999,-1052.597,1752,0,-1052.597
-0.999,-1053.596,1753,0,-1053.596
-0.999,-1054.595,1754,0,-1054.595
-0.999,-1055.594,1755,0,-1055.594
1,-1054.594,1756,0,-1054.594
-0.999,-1055.593,1757,0,-1055.593
-0.999,-1056.592,1758,0,-1056.592
-0.999,-1057.591,1759,0,-1057.591
-0.999,-1058.59,1760,0,-1058.59
-0.999,-1059.589,1761,0,-1059.589
-0.999,-1060.588,1762,0,-1060.588
-0.999,-1061.587,1763,0,-1061.587
1,-1060.587,1764,0,-1060.587
-0.999,-1061.586,1765,0,-1061.586
1,-1060.586,1766,0,-1060.586
-0.999,-1061.585,1767,0,-1061.585
-0.999,-1062.584,1768,0,-1062.584
-0.999,-1063.583,1769,0,-1063.583
-0.999,-1064.582,1770,0,-1064.582
-0.999,-1065.581,1771,0,-1065.581
1,-1064.581,1772,0,-1064.581
-0.999,-1065.58,1773,0,-1065.58
-0.999,-1066.579,1774,0,-1066.579
-0.999,-1067.578,1775,0,-1067.578
-0.999,-1068.577,1776,0,-1068.577
-0.999,-1069.576,1777,0,-1069.576
-0.999,-1070.575,1778,0,-1070.575
-0.999,-1071.574,1779,0,-1071.574
-0.999,-1072.573,1780,0,-1072.573
-0.999,-1073.572,1781,0,-1073.572
-0.999,-1074.571,1782,0,-1074.571
-0.999,-1075.57,1783,0,-1075.57
1,-1074.57,1784,0,-1074.57
-0.999,-1075.569,1785,0,-1075.569
1,-1074.569,1786,0,-1074.569
-0.999,-1075.568,1787,0,-1075.568
-0.999,-1076.567,1788,0,-1076.567
-0.999,-1077.566,1789,0,-1077.566
-0.999,-1078.565,1790,0,-1078.565
-0.999,-1079.564,1791,0,-1079.564
-0.999,-1080.563,1792,0,-1080.563
-0.999,-1081.562,1793,0,-1081.562
-0.999,-1082.561,1794,0,-1082.561
1,-1081.561,1795,0,-1081.561
-0.999,-1082.56,1796,0,-1082.56
-0.999,-1083.559,1797,0,-1083.559
-0.999,-1084.558,1798,0,-1084.558
-0.999,-1085.557,1799,0,-1085.557
-0.999,-1086.556,1800,0,-1086.556
-0.999,-1087.555,1801,0,-1087.555
-0.999,-1088.554,1802,0,-1088.554
1,-1087.554,1803,0,-1087.554
-0.999,-1088.553,1804,0,-1088.553
-0.999,-1089.552,1805,0,-1089.552
-0.999,-1090.551,1806,0,-1090.551
-0.999,-1091.55,1807,0,-1091.55
-0.999,-1092.549,1808,0,-1092.549
-0.999,-1093.548,1809,0,-1093.548
1,-1092.548,1810,0,-1092.548
-0.999,-1093.547,1811,0,-1093.547
-0.999,-1094.546,1812,0,-1094.546
-0.999,-1095.545,1813,0,-1095.545
-0.999,-1096.544,1814,0,-1096.544
-0.999,-1097.543,1815,0,-1097.543
-0.999,-1098.542,1816,0,-1098.542
-0.999,-1099.541,1817,0,-1099.541
-0.999,-1100.54,1818,0,-1100.54
-0.999,-1101.539,1819,0,-1101.539
-0.999,-1102.538,1820,0,-1102.538
-0.999,-1103.537,1821,0,-1103.537
-0.999,-1104.536,1822,0,-1104.536
-0.999,-1105.535,1823,0,-1105.535
-0.999,-1106.534,1824,0,-1106.534
-0.999,-1107.533,1825,0,-1107.533
-0.999,-1108.532,1826,0,-1108.532
-0.999,-1109.531,1827,0,-1109.531
-0.999,-1110.53,1828,0,-1110.53
1,-1109.53,1829,0,-1109.53
-0.999,-1110.529,1830,0,-1110.529
-0.999,-1111.528,1831,0,-1111.528
-0.999,-1112.527,1832,0,-1112.527
-0.999,-1113.526,1833,0,-1113.526
-0.999,-1114.525,1834,0,-1114.525
-0.999,-1115.524,1835,0,-1115.524
-0.999,-1116.523,1836,0,-1116.523
-0.999,-1117.522,1837,0,-1117.522
-0.999,-1118.521,1838,0,-1118.521
-0.999,-1119.52,1839,0,-1119.52
1,-1118.52,1840,0,-1118.52
-0.999,-1119.519,1841,0,-1119.519
-0.999,-1120.518,1842,0,-1120.518
1,-1119.518,1843,0,-1119.518
-0.999,-1120.517,1844,0,-1120.517
1,-1119.517,1845,0,-1119.517
1,-1118.517,1846,0,-1118.517
-0.999,-1119.516,1847,0,-1119.516
1,-1118.516,1848,0,-1118.516
1,-1117.516,1849,0,-1117.516
-0.999,-1118.515,1850,0,-1118.515
-0.999,-1119.514,1851,0,-1119.514
-0.999,-1120.513,1852,0,-1120.513
1,-1119.513,1853,0,-1119.513
-0.999,-1120.512,1854,0,-1120.512
-0.999,-1121.511,1855,0,-1121.511
-0.999,-1122.51,1856,0,-1122.51
-0.999,-1123.509,1857,0,-1123.509
-0.999,-1124.508,1858,0,-1124.508
1,-1123.508,1859,0,-1123.508
-0.999,-1124.507,1860,0,-1124.507
-0.999,-1125.506,1861,0,-1125.506
-0.999,-1126.505,1862,0,-1126.505
-0.999,-1127.504,1863,0,-1127.504
-0.999,-1128.503,1864,0,-1128.503
-0.999,-1129.502,1865,0,-1129.502
-0.999,-1130.501,1866,0,-1130.501
1,-1129.501,1867,0,-1129.501
-0.999,-1130.5,1868,0,-1130.5
-0.999,-1131.499,1869,0,-1131.499
-0.999,-1132.498,1870,0,-1132.498
-0.999,-1133.497,1871,0,-1133.497
-0.999,-1134.496,1872,0,-1134.496
-0.999,-1135.495,1873,0,-1135.495
1,-1134.495,1874,0,-1134.495
-0.999,-1135.494,1875,0,-1135.494
1,-1134.494,1876,0,-1134.494
1,-1133.494,1877,0,-1133.494
-0.999,-1134.493,1878,0,-1134.493
-0.999,-1135.492,1879,0,-1135.492
-0.999,-1136.491,1880,0,-1136.491
-0.999,-1137.49,1881,0,-1137.49
1,-1136.49,1882,0,-1136.49
-0.999,-1137.489,1883,0,-1137.489
-0.999,-1138.488,1884,0,-1138.488
-0.999,-1139.487,1885,0,-1139.487
-0.999,-1140.486,1886,0,-1140.486
1,-1139.486,1887,0,-1139.486
-0.999,-1140.485,1888,0,-1140.485
-0.999,-1141.484,1889,0,-1141.484
-0.999,-1142.483,1890,0,-1142.483
-0.999,-1143.482,1891,0,-1143.482
-0.999,-1144.481,1892,0,-1144.481
-0.999,-1145.48,1893,0,-1145.48
-0.999,-1146.479,1894,0,-1146.479
-0.999,-1147.478,1895,0,-1147.478
1,-1146.478,1896,0,-1146.478
-0.999,-1147.477,1897,0,-1147.477
1,-1146.477,1898,0,-1146.477
1,-1145.477,1899,0,-1145.477
-0.999,-1146.476,1900,0,-1146.476
-0.999,-1147.475,1901,0,-1147.475
1,-1146.475,1902,0,-1146.475
-0.999,-1147.474,1903,0,-1147.474
1,-1146.474,1904,0,-1146.474
-0.999,-1147.473,1905,0,-1147.473
-0.999,-1148.472,1906,0,-1148.472
1,-1147.472,1907,0,-1147.472
-0.999,-1148.471,1908,0,-1148.471
-0.999,-1149.47,1909,0,-1149.47
1,-1148.47,1910,0,-1148.47
-0.999,-1149.469,1911,0,-1149.469
-0.999,-1150.468,1912,0,-1150.468
-0.999,-1151.467,1913,0,-1151.467
-0.999,-1152.466,1914,0,-1152.466
1,-1151.466,1915,0,-1151.466
-0.999,-1152.465,1916,0,-1152.465
1,-1151.465,1917,0,-1151.465
-0.999,-1152.464,1918,0,-1152.464
-0.999,-1153.463,1919,0,-1153.463
1,-1152.463,1920,0,-1152.463
-0.999,-1153.462,1921,0,-1153.462
-0.999,-1154.461,1922,0,-1154.461
-0.999,-1155.46,1923,0,-1155.46
-0.999,-1156.459,1924,0,-1156.459
-0.999,-1157.458,1925,0,-1157.458
-0.999,-1158.457,1926,0,-1158.457
-0.999,-1159.456,1927,0,-1159.456
-0.999,-1160.455,1928,0,-1160.455
-0.999,-1161.454,1929,0,-1161.454
1,-1160.454,1930,0,-1160.454
-0.999,-1161.453,1931,0,-1161.453
1,-1160.453,1932,0,-1160.453
1,-1159.453,1933,0,-1159.453
-0.999,-1160.452,1934,0,-1160.452
1,-1159.452,1935,0,-1159.452
-0.999,-1160.451,1936,0,-1160.451
-0.999,-1161.45,1937,0,-1161.45
-0.999,-1162.449,1938,0,-1162.449
-0.999,-1163.448,1939,0,-1163.448
1,-1162.448,1940,0,-1162.448
-0.999,-1163.447,1941,0,-1163.447
-0.999,-1164.446,1942,0,-1164.446
-0.999,-1165.445,1943,0,-1165.445
-0.999,-1166.444,1944,0,-1166.444
-0.999,-1167.443,1945,0,-1167.443
1,-1166.443,1946,0,-1166.443
-0.999,-1167.442,1947,0,-1167.442
-0.999,-1168.441,1948,0,-1168.441
-0.999,-1169.44,1949,0,-1169.44
-0.999,-1170.439,1950,0,-1170.439
-0.999,-1171.438,1951,0,-1171.438
-0.999,-1172.437,1952,0,-1172.437
1,-1171.437,1953,0,-1171.437
-0.999,-1172.436,1954,0,-1172.436
1,-1171.436,1955,0,-1171.436
1,-1170.436,1956,0,-1170.436
-0.999,-1171.435,1957,0,-1171.435
-0.999,-1172.434,1958,0,-1172.434
-0.999,-1173.433,1959,0,-1173.433
-0.999,-1174.432,1960,0,-1174.432
-0.999,-1175.431,1961,0,-1175.431
-0.999,-1176.43,1962,0,-1176.43
-0.999,-1177.429,1963,0,-1177.429
-0.999,-1178.428,1964,0,-1178.428
-0.999,-1179.427,1965,0,-1179.427
-0.999,-1180.426,1966,0,-1180.426
1,-1179.426,1967,0,-1179.426
-0.999,-1180.425,1968,0,-1180.425
1,-1179.425,1969,0,-1179.425
-0.999,-1180.424,1970,0,-1180.424
-0.999,-1181.423,1971,0,-1181.423
-0.999,-1182.422,1972,0,-1182.422
-0.999,-1183.421,1973,0,-1183.421
1,-1182.421,1974,0,-1182.421
-0.999,-1183.42,1975,0,-1183.42
-0.999,-1184.419,1976,0,-1184.419
-0.999,-1185.418,1977,0,-1185.418
-0.999,-1186.417,1978,0,-1186.417
-0.999,-1187.416,1979,0,-1187.416
-0.999,-1188.415,1980,0,-1188.415
-0.999,-1189.414,1981,0,-1189.414
1,-1188.414,1982,0,-1188.414
-0.999,-1189.413,1983,0,-1189.413
-0.999,-1190.412,1984,0,-1190.412
-0.999,-1191.411,1985,0,-1191.411
1,-1190.411,1986,0,-1190.411
-0.999,-1191.41,1987,0,-1191.41
-0.999,-1192.409,1988,0,-1192.409
-0.999,-1193.408,1989,0,-1193.408
-0.999,-1194.407,1990,0,-1194.407
-0.999,-1195.406,1991,0,-1195.406
-0.999,-1196.405,1992,0,-1196.405
-0.999,-1197.404,1993,0,-1197.404
-0.999,-1198.403,1994,0,-1198.403
-0.999,-1199.402,1995,0,-1199.402
-0.999,-1200.401,1996,0,-1200.401
-0.999,-1201.4,1997,0,-1201.4
-0.999,-1202.399,1998,0,-1202.399
-0.999,-1203.398,1999,0,-1203.398
-0.999,-1204.397,2000,0,-1204.397
-0.999,-1205.396,2001,0,-1205.396
-0.999,-1206.395,2002,0,-1206.395
-0.999,-1207.394,2003,0,-1207.394
-0.999,-1208.393,2004,0,-1208.393
-0.999,-1209.392,2005,0,-1209.392
-0.999,-1210.391,2006,0,-1210.391
-0.999,-1211.39,2007,0,-1211.39
-0.999,-1212.389,2008,0,-1212.389
-0.999,-1213.388,2009,0,-1213.388
1,-1212.388,2010,0,-1212.388
-0.999,-1213.387,2011,0,-1213.387
-0.999,-1214.386,2012,0,-1214.386
-0.999,-1215.385,2013,0,-1215.385
1,-1214.385,2014,0,-1214.385
-0.999,-1215.384,2015,0,-1215.384
-0.999,-1216.383,2016,0,-1216.383
-0.999,-1217.382,2017,0,-1217.382
-0.999,-1218.381,2018,0,-1218.381
-0.999,-1219.38,2019,0,-1219.38
1,-1218.38,2020,0,-1218.38
-0.999,-1219.379,2021,0,-1219.379
-0.999,-1220.378,2022,0,-1220.378
1,-1219.378,2023,0,-1219.378
-0.999,-1220.377,2024,0,-1220.377
-0.999,-1221.376,2025,0,-1221.376
-0.999,-1222.375,2026,0,-1222.375
-0.999,-1223.374,2027,0,-1223.374
-0.999,-1224.373,2028,0,-1224.373
-0.999,-1225.372,2029,0,-1225.372
1,-1224.372,2030,0,-1224.372
-0.999,-1225.371,2031,0,-1225.371
1,-1224.371,2032,0,-1224.371
-0.999,-1225.37,2033,0,-1225.37
-0.999,-1226.369,2034,0,-1226.369
-0.999,-1227.368,2035,0,-1227.368
-0.999,-1228.367,2036,0,-1228.367
1,-1227.367,2037,0,-1227.367
-0.999,-1228.366,2038,0,-1228.366
-0.999,-1229.365,2039,0,-1229.365
1,-1228.365,2040,0,-1228.365
-0.999,-1229.364,2041,0,-1229.364
-0.999,-1230.363,2042,0,-1230.363
-0.999,-1231.362,2043,0,-1231.362
-0.999,-1232.361,2044,0,-1232.361
-0.999,-1233.36,2045,0,-1233.36
-0.999,-1234.359,2046,0,-1234.359
-0.999,-1235.358,2047,0,-1235.358
-0.999,-1236.357,2048,0,-1236.357
-0.999,-1237.356,2049,0,-1237.356
-0.999,-1238.355,2050,0,-1238.355
-0.999,-1239.354,2051,0,-1239.354
1,-1238.354,2052,0,-1238.354
-0.999,-1239.353,2053,0,-1239.353
-0.999,-1240.352,2054,0,-1240.352
1,-1239.352,2055,0,-1239.352
-0.999,-1240.351,2056,0,-1240.351
1,-1239.351,2057,0,-1239.351
-0.999,-1240.35,2058,0,-1240.35
-0.999,-1241.349,2059,0,-1241.349
-0.999,-1242.348,2060,0,-1242.348
-0.999,-1243.347,2061,0,-1243.347
-0.999,-1244.346,2062,0,-1244.346
-0.999,-1245.345,2063,0,-1245.345
-0.999,-1246.344,2064,0,-1246.344
-0.999,-1247.343,2065,0,-1247.343
1,-1246.343,2066,0,-1246.343
-0.999,-1247.342,2067,0,-1247.342
-0.999,-1248.341,2068,0,-1248.341
-0.999,-1249.34,2069,0,-1249.34
-0.999,-1250.339,2070,0,-1250.339
-0.999,-1251.338,2071,0,-1251.338
-0.999,-1252.337,2072,0,-1252.337
1,-1251.337,2073,0,-1251.337
-0.999,-1252.336,2074,0,-1252.336
1,-1251.336,2075,0,-1251.336
-0.999,-1252.335,2076,0,-1252.335
-0.999,-1253.334,2077,0,-1253.334
-0.999,-1254.333,2078,0,-1254.333
-0.999,-1255.332,2079,0,-1255.332
-0.999,-1256.331,2080,0,-1256.331
-0.999,-1257.33,2081,0,-1257.33
-0.999,-1258.329,2082,0,-1258.329
1,-1257.329,2083,0,-1257.329
-0.999,-1258.328,2084,0,-1258.328
-0.999,-1259.327,2085,0,-1259.327
-0.999,-1260.326,2086,0,-1260.326
-0.999,-1261.325,2087,0,-1261.325
-0.999,-1262.324,2088,0,-1262.324
-0.999,-1263.323,2089,0,-1263.323
-0.999,-1264.322,2090,0,-1264.322
-0.999,-1265.321,2091,0,-1265.321
-0.999,-1266.32,2092,0,-1266.32
-0.999,-1267.319,2093,0,-1267.319
-0.999,-1268.318,2094,0,-1268.318
1,-1267.318,2095,0,-1267.318
-0.999,-1268.317,2096,0,-1268.317
1,-1267.317,2097,0,-1267.317
1,-1266.317,2098,0,-1266.317
1,-1265.317,2099,0,-1265.317
1,-1264.317,2100,0,-1264.317
-0.999,-1265.316,2101,0,-1265.316
-0.999,-1266.315,2102,0,-1266.315
1,-1265.315,2103,0,-1265.315
-0.999,-1266.314,2104,0,-1266.314
-0.999,-1267.313,2105,0,-1267.313
-0.999,-1268.312,2106,0,-1268.312
-0.999,-1269.311,2107,0,-1269.311
-0.999,-1270.31,2108,0,-1270.31
-0.999,-1271.309,2109,0,-1271.309
-0.999,-1272.308,2110,0,-1272.308
-0.999,-1273.307,2111,0,-1273.307
-0.999,-1274.306,2112,0,-1274.306
-0.999,-1275.305,2113,0,-1275.305
-0.999,-1276.304,2114,0,-1276.304
1,-1275.304,2115,0,-1275.304
-0.999,-1276.303,2116,0,-1276.303
-0.999,-1277.302,2117,0,-1277.302
-0.999,-1278.301,2118,0,-1278.301
-0.999,-1279.3,2119,0,-1279.3
-0.999,-1280.299,2120,0,-1280.299
-0.999,-1281.298,2121,0,-1281.298
-0.999,-1282.297,2122,0,-1282.297
1,-1281.297,2123,0,-1281.297
-0.999,-1282.296,2124,0,-1282.296
-0.999,-1283.295,2125,0,-1283.295
1,-1282.295,2126,0,-1282.295
-0.999,-1283.294,2127,0,-1283.294
-0.999,-1284.293,2128,0,-1284.293
-0.999,-1285.292,2129,0,-1285.292
-0.999,-1286.291,2130,0,-1286.291
-0.999,-1287.29,2131,0,-1287.29
-0.999,-1288.289,2132,0,-1288.289
-0.999,-1289.288,2133,0,-1289.288
1,-1288.288,2134,0,-1288.288
-0.999,-1289.287,2135,0,-1289.287
1,-1288.287,2136,0,-1288.287
-0.999,-1289.286,2137,0,-1289.286
-0.999,-1290.285,2138,0,-1290.285
-0.999,-1291.284,2139,0,-1291.284
-0.999,-1292.283,2140,0,-1292.283
-0.999,-1293.282,2141,0,-1293.282
-0.999,-1294.281,2142,0,-1294.281
-0.999,-1295.28,2143,0,-1295.28
-0.999,-1296.279,2144,0,-1296.279
-0.999,-1297.278,2145,0,-1297.278
-0.999,-1298.277,2146,0,-1298.277
1,-1297.277,2147,0,-1297.277
-0.999,-1298.276,2148,0,-1298.276
1,-1297.276,2149,0,-1297.276
-0.999,-1298.275,2150,0,-1298.275
-0.999,-1299.274,2151,0,-1299.274
-0.999,-1300.273,2152,0,-1300.273
1,-1299.273,2153,0,-1299.273
-0.999,-1300.272,2154,0,-1300.272
-0.999,-1301.271,2155,0,-1301.271
